IP地址,已发送,已接收,丢包率,平均延迟,下载速度（MB/s）,地区码,端口
95.217.13.36,4,3,0.25,321.7,0.17,FRA,443
94.232.245.163,4,4,0,198.71,0.17,AMS,443
94.241.173.212,4,4,0,260.39,0.17,AMS,8443
147.45.171.252,4,4,0,267.1,0.17,AMS,443
77.238.238.185,4,4,0,264.7,0.17,AMS,44301
57.129.137.211,4,3,0.25,263.75,0.17,LHR,8443
85.193.91.193,4,4,0,195.23,0.17,DME,8443
46.29.234.91,4,4,0,280.99,0.17,VNO,8443
185.164.163.173,4,4,0,268.28,0.17,AMS,8443
104.252.127.63,4,4,0,283.77,0.17,ARN,2053
80.253.255.128,4,4,0,320.36,0.17,IST,8443
46.8.229.48,4,4,0,264.52,0.17,AMS,443
89.46.236.145,4,4,0,188.63,0.17,FRA,443
5.199.162.130,4,4,0,444.94,0.17,VNO,443
43.250.53.73,4,4,0,273.73,0.17,AMS,8443
45.144.154.146,4,4,0,274.01,0.16,AMS,443
46.29.239.56,4,4,0,202.55,0.16,AMS,8443
185.143.179.103,4,4,0,309.24,0.16,TBS,443
45.136.57.82,4,4,0,241.8,0.16,ARN,8443
89.110.83.132,4,4,0,263.67,0.16,AMS,443
85.192.61.175,4,4,0,290.32,0.16,FRA,443
128.199.46.129,4,4,0,263.21,0.16,AMS,443
212.22.74.52,4,4,0,251.76,0.16,AMS,8443
77.221.144.41,4,4,0,225.75,0.16,ARN,2053
3.29.240.49,4,4,0,268.23,0.16,MRS,443
129.159.129.107,4,4,0,268.59,0.16,TLV,8443
185.141.61.113,4,4,0,210.77,0.16,SOF,2053
45.43.91.170,4,4,0,281.07,0.16,AMS,443
77.247.178.238,4,4,0,193.52,0.16,AMS,443
89.110.81.200,4,4,0,260.09,0.16,AMS,8443
104.249.40.28,4,4,0,331.04,0.16,AMS,443
95.179.189.0,4,4,0,202.29,0.16,AMS,2053
194.164.33.185,4,4,0,268.39,0.16,AMS,8443
31.57.61.76,4,4,0,284.81,0.16,ARN,2053
159.253.21.237,4,4,0,258.23,0.16,TLL,4434
5.129.238.150,4,4,0,263.18,0.16,AMS,443
77.238.233.27,4,4,0,262.04,0.16,AMS,443
185.37.8.203,4,3,0.25,293.63,0.16,TXL,443
185.252.146.101,4,4,0,299.79,0.16,FRA,443
185.20.224.44,4,4,0,188.15,0.16,ARN,8443
194.87.35.190,4,4,0,267.04,0.16,AMS,8443
62.60.245.137,4,4,0,263.07,0.16,FRA,443
212.34.133.37,4,4,0,264.55,0.15,AMS,443
89.150.41.212,4,4,0,192.55,0.15,AMS,443
194.147.115.37,4,4,0,273.87,0.15,AMS,8443
45.132.19.4,4,4,0,174.53,0.15,DME,2053
147.45.226.11,4,4,0,267.14,0.15,FRA,443
46.62.148.243,4,4,0,297.46,0.15,FRA,443
3.9.223.59,4,4,0,201.34,0.15,LHR,443
194.135.38.59,4,4,0,252.44,0.15,FRA,443
171.103.164.62,4,4,0,260.37,0.15,SIN,30921
166.1.22.116,4,4,0,258.93,0.15,AMS,443
5.43.224.162,4,4,0,253.34,0.15,FRA,443
167.71.64.37,4,4,0,277.72,0.15,AMS,8443
188.208.197.10,4,4,0,253.75,0.15,AMS,8443
185.18.54.143,4,4,0,208.13,0.15,AMS,443
94.131.14.180,4,3,0.25,324.66,0.15,VNO,8443
185.45.113.201,4,4,0,272.67,0.15,AMS,443
91.84.105.253,4,4,0,266.25,0.15,AMS,443
193.124.188.235,4,4,0,277.05,0.15,AMS,443
185.92.183.239,4,4,0,270.93,0.15,ARN,8443
155.138.128.135,4,4,0,252.86,0.15,YYZ,443
185.219.134.25,4,4,0,314.11,0.15,IST,31564
194.0.194.237,4,4,0,267.61,0.14,AMS,14181
195.133.41.93,4,4,0,272.77,0.14,AMS,443
95.140.147.83,4,4,0,259.08,0.14,FRA,443
212.60.5.118,4,4,0,252.89,0.14,DME,2053
178.208.156.194,4,4,0,306.34,0.14,DME,8443
5.34.211.194,4,4,0,270.23,0.14,VNO,8443
91.84.97.184,4,4,0,254.23,0.14,AMS,8443
185.23.238.101,4,3,0.25,248.04,0.14,AMS,2053
93.123.30.73,4,4,0,275.44,0.14,HEL,8443
213.226.112.141,4,4,0,334.44,0.14,WAW,443
45.150.188.157,4,4,0,382.2,0.14,MBA,8443
45.143.200.162,4,4,0,276.91,0.14,ZRH,443
57.129.137.95,4,3,0.25,300.78,0.14,LHR,443
185.164.163.172,4,4,0,265.96,0.14,AMS,8443
102.214.69.26,4,4,0,371.59,0.14,MBA,2053
178.208.87.140,4,4,0,263.54,0.14,AMS,2053
91.84.108.26,4,4,0,264.86,0.14,AMS,8443
94.158.218.48,4,4,0,273.83,0.14,RIX,443
31.58.137.126,4,4,0,313.59,0.14,ARN,8443
91.227.77.150,4,4,0,286.55,0.14,SOF,8443
45.89.63.101,4,4,0,280.93,0.14,LHR,443
212.22.74.89,4,4,0,258.69,0.14,AMS,443
165.232.81.187,4,4,0,267.21,0.14,AMS,8443
138.68.141.220,4,4,0,280.53,0.14,LHR,8443
45.43.90.169,4,4,0,271.88,0.14,AMS,443
185.23.238.76,4,4,0,263.08,0.14,AMS,443
89.40.15.168,4,4,0,272.53,0.13,VNO,443
91.84.107.137,4,4,0,262.43,0.13,AMS,443
95.46.1.22,4,3,0.25,304.9,0.13,FRA,2053
95.46.1.22,4,4,0,337.69,0.13,FRA,2053
178.208.156.194,4,4,0,299.77,0.13,DME,8443
35.183.216.163,4,4,0,260.8,0.13,YUL,8443
91.84.106.75,4,4,0,263.82,0.13,AMS,8443
5.144.179.205,4,4,0,292.63,0.13,ARN,8443
188.253.25.51,4,3,0.25,269.78,0.13,AMS,443
148.113.43.228,4,4,0,267.9,0.13,BOM,2053
80.66.87.223,4,4,0,277.19,0.13,FRA,2053
109.61.95.21,4,4,0,274.87,0.13,LHR,8080
178.248.75.6,4,4,0,314.5,0.13,ARN,443
135.181.250.100,4,3,0.25,268.57,0.13,FRA,8443
87.117.205.16,4,4,0,272.31,0.13,LHR,443
45.142.203.189,4,4,0,274.67,0.13,AMS,443
89.110.106.212,4,4,0,259.75,0.13,AMS,443
185.254.158.69,4,4,0,276.37,0.13,ARN,8443
91.215.154.48,4,4,0,271.49,0.13,SOF,443
5.101.179.212,4,4,0,254.51,0.13,TLL,8443
185.157.213.128,4,4,0,270.96,0.13,AMS,443
194.87.31.22,4,4,0,269.12,0.13,AMS,8443
194.116.216.94,4,2,0.5,631.66,0.13,AMS,2053
212.34.140.205,4,4,0,262.5,0.13,AMS,443
147.45.225.134,4,4,0,277.55,0.13,AMS,443
37.27.20.35,4,3,0.25,320.42,0.13,FRA,2053
195.135.253.47,4,2,0.5,278.97,0.12,VNO,8443
194.87.134.130,4,4,0,268.75,0.12,AMS,443
89.169.34.99,4,4,0,283.9,0.12,FRA,443
57.129.131.163,4,3,0.25,295.06,0.12,LHR,2053
194.26.141.119,4,1,0.75,238.95,0.12,ARN,2053
45.143.200.245,4,4,0,272.3,0.12,ZRH,443
103.102.228.173,4,4,0,276.82,0.12,AMS,443
45.129.199.117,4,4,0,271.8,0.12,ARN,443
212.60.5.118,4,4,0,253.22,0.12,ARN,2053
64.225.77.36,4,4,0,277.46,0.12,AMS,443
45.133.118.153,4,4,0,265.52,0.12,AMS,443
80.64.17.129,4,4,0,268.06,0.12,AMS,443
138.68.163.131,4,4,0,266.24,0.12,LHR,443
89.110.80.131,4,4,0,253.52,0.12,AMS,8443
195.133.64.185,4,4,0,256.74,0.12,FRA,443
135.181.250.100,4,4,0,351.7,0.12,FRA,8443
185.223.93.86,4,4,0,312.51,0.12,AMS,443
212.192.215.229,4,4,0,277.08,0.12,AMS,8443
45.95.232.18,4,4,0,266.41,0.12,ZRH,8443
194.0.194.38,4,4,0,263,0.12,AMS,443
194.164.33.185,4,4,0,262.31,0.12,AMS,8443
91.149.219.230,4,4,0,275.99,0.12,HEL,8443
188.64.142.13,4,4,0,267.82,0.11,RIX,443
45.38.170.27,4,4,0,282.44,0.11,ARN,2053
65.109.177.244,4,4,0,311.51,0.11,FRA,443
85.192.42.63,4,4,0,277.27,0.11,FRA,443
91.217.76.147,4,3,0.25,218.61,0.11,HEL,2053
89.110.84.119,4,4,0,273.6,0.11,AMS,443
185.209.161.208,4,3,0.25,285.4,0.11,AMS,2053
188.226.202.21,4,4,0,254.99,0.11,AMS,443
91.84.101.53,4,4,0,271.52,0.11,AMS,443
167.71.64.37,4,4,0,255.97,0.11,AMS,8443
185.103.255.245,4,4,0,274.31,0.11,AMS,443
194.87.216.205,4,4,0,272.88,0.11,AMS,443
2.56.90.32,4,3,0.25,343.47,0.11,AMS,2053
103.54.18.22,4,4,0,263.2,0.11,AMS,8443
57.129.137.236,4,3,0.25,308.89,0.11,LHR,8443
77.221.158.107,4,4,0,307.49,0.11,FRA,443
91.149.240.139,4,4,0,275.52,0.11,AMS,443
194.135.80.192,4,4,0,269.83,0.11,VNO,443
31.15.19.109,4,4,0,263.03,0.11,AMS,8443
194.87.45.19,4,4,0,272.6,0.11,MAD,2053
57.129.137.212,4,3,0.25,276.79,0.11,LHR,8443
31.128.37.116,4,4,0,262.71,0.11,ARN,8443
92.51.47.199,4,4,0,237.73,0.11,AMS,443
188.130.206.208,4,4,0,299.19,0.1,ARN,8443
185.243.112.61,4,4,0,302.93,0.1,AMS,2053
87.121.221.87,4,4,0,244.68,0.1,FRA,8443
77.238.232.228,4,4,0,263.27,0.1,AMS,8443
94.241.175.52,4,4,0,279.05,0.1,AMS,443
185.94.164.72,4,4,0,279.1,0.1,AMS,443
47.250.132.147,4,4,0,315.3,0.1,KUL,443
80.90.183.75,4,4,0,257.53,0.1,DME,2053
45.38.139.214,4,4,0,269.17,0.1,ARN,2053
IP地址,已发送,已接收,丢包率,平均延迟,下载速度（MB/s）,地区码,端口
114.129.43.23,4,4,0,187.96,35.54,LAX,2096
114.129.43.101,4,4,0,198.07,35.2,LAX,2096
45.76.183.217,4,4,0,236.81,35.03,SIN,49292
114.129.43.91,4,4,0,197.35,34.99,LAX,2096
114.129.43.49,4,4,0,188.4,34.94,LAX,2096
114.129.43.102,4,4,0,191.95,34.62,LAX,2096
114.129.43.21,4,4,0,188.42,34.15,LAX,2096
114.129.43.120,4,4,0,192.66,33.97,LAX,2096
114.129.43.125,4,4,0,191.41,33.74,LAX,2096
114.129.43.35,4,4,0,194.31,33.61,LAX,2096
114.129.43.34,4,4,0,193.28,32.95,LAX,2096
114.129.43.81,4,4,0,192.95,32.95,LAX,2096
114.129.43.31,4,4,0,193.28,32.62,LAX,2096
114.129.43.60,4,4,0,194.74,30.54,LAX,2096
149.28.158.103,4,4,0,234.19,29.56,SIN,10030
114.129.43.19,4,4,0,197.16,29.03,LAX,2096
114.129.43.78,4,4,0,194.13,28.15,LAX,2096
114.129.43.129,4,4,0,188.84,27.47,LAX,2096
114.129.43.36,4,4,0,187.96,25.76,LAX,2096
34.143.159.175,4,4,0,128.27,25.72,SIN,443
114.129.43.58,4,4,0,197.31,25.48,LAX,2096
139.180.159.133,4,4,0,226.6,24.97,SIN,443
114.129.43.79,4,4,0,195.13,24.89,LAX,2096
114.129.43.15,4,4,0,191.07,24,LAX,2096
114.129.43.50,4,4,0,190.74,23.88,LAX,2096
114.129.43.14,4,4,0,196.5,23.29,LAX,2096
45.32.100.46,4,3,0.25,208.07,22.01,SIN,13802
114.129.43.104,4,4,0,193.84,21.43,LAX,2096
104.234.233.57,4,4,0,145.33,16.4,SIN,35911
168.138.171.70,4,4,0,253.16,14.32,SIN,23280
138.2.95.33,4,4,0,255.79,13.87,SIN,17465
104.43.91.69,4,4,0,90.72,13.21,SIN,443
114.129.43.128,4,4,0,190.34,13.1,LAX,2096
213.35.100.31,4,4,0,273.58,11.97,SIN,47112
129.150.58.86,4,4,0,274.36,11.81,SIN,57621
168.138.189.91,4,4,0,276.76,11.67,SIN,443
213.35.108.135,4,4,0,252.8,11.24,SIN,12596
146.235.18.248,4,4,0,252.01,9.46,SIN,45137
167.71.198.82,4,4,0,363.1,8.16,SIN,8443
114.129.43.127,4,4,0,191.57,8.15,LAX,2096
124.156.202.172,4,4,0,367.54,7.82,SIN,443
185.81.28.95,4,4,0,147.95,7.55,SIN,30503
167.99.73.22,4,4,0,362.34,7.25,SIN,443
114.129.43.18,4,4,0,189.51,7.07,LAX,2096
168.138.165.174,4,4,0,252.17,6.28,SIN,443
114.129.43.42,4,4,0,198.28,5.59,LAX,2096
114.129.43.68,4,4,0,197.35,5.02,LAX,2096
150.109.11.223,4,4,0,379.91,4.5,SIN,443
47.130.35.116,4,4,0,93.9,3.79,SIN,8888
209.97.173.243,4,4,0,374.05,2.75,SIN,443
43.156.116.194,4,4,0,376.51,2.5,SIN,443
31.192.238.71,4,4,0,430.22,2.36,SIN,8443
114.129.43.96,4,4,0,197.47,2.18,LAX,2096
152.42.236.151,4,4,0,347.96,2.06,SIN,2053
52.76.110.129,4,4,0,92.58,2.02,SIN,20001
114.129.43.25,4,4,0,196.35,1.44,LAX,2096
138.2.78.38,4,4,0,251.76,1,SIN,1443
43.156.181.203,4,4,0,385.6,0.73,SIN,443
194.127.193.124,4,4,0,410.29,0.66,SIN,24467
43.134.164.53,4,4,0,349.26,0.55,SIN,443
152.42.178.179,4,4,0,360.17,0.45,FRA,443
139.162.4.242,4,4,0,391.66,0.44,SIN,8443
5.223.47.32,4,4,0,273.43,0.42,SIN,443
129.150.35.29,4,4,0,253.06,0.42,SIN,587
152.42.236.151,4,4,0,343.03,0.29,SIN,2053
66.42.51.60,4,4,0,226.49,0.29,SIN,8443
139.99.124.165,4,4,0,204.48,0.2,NRT,443
178.128.86.3,4,4,0,394.05,0.18,SIN,443
164.52.2.99,4,4,0,241.62,0.14,SIN,443
129.226.150.167,4,4,0,389.7,0.11,SIN,443
51.79.158.58,4,4,0,297.29,0.1,HKG,8443
IP地址,已发送,已接收,丢包率,平均延迟,下载速度（MB/s）,地区码,端口
35.229.131.1,4,4,0,82.64,41.21,TPE,8443
104.155.219.144,4,4,0,83.19,39.51,TPE,443
114.33.57.170,4,4,0,87.2,34.1,TPE,443
114.34.106.124,4,4,0,88.25,34.03,TPE,10443
220.128.110.108,4,4,0,87.27,30.17,TPE,43
1.162.85.158,4,4,0,89.84,28.65,TPE,8443
114.26.147.215,4,4,0,88.23,28.1,KHH,8443
125.227.233.197,4,4,0,84.54,17.44,SIN,2083
103.159.89.36,4,4,0,101.73,16.63,TPE,443
203.69.248.40,4,4,0,87.09,16.15,KHH,16000
125.229.153.129,4,4,0,93.76,14.69,TPE,8443
45.129.78.69,4,4,0,221.73,14.45,FRA,2053
45.81.35.107,4,4,0,285.32,14.41,AMS,443
103.148.72.153,4,4,0,111.56,13.48,HKG,443
45.129.78.69,4,4,0,183.81,12.82,FRA,2053
45.81.35.88,4,4,0,262.93,12.68,AMS,10443
125.227.233.197,4,4,0,80.09,12.07,SIN,2083
203.69.248.40,4,4,0,94.48,11.93,KHH,16000
180.214.180.226,4,4,0,79.98,9.82,TPE,444
122.116.105.15,4,4,0,84.11,9.56,TPE,995
36.225.49.187,4,4,0,92.89,8.63,SIN,10443
202.153.4.51,4,4,0,167.24,8.44,HKG,1443
35.206.253.17,4,4,0,416.22,6.19,TPE,443
220.130.160.137,4,4,0,89.06,6.05,TPE,20880
60.251.232.240,4,4,0,110.35,5.25,KHH,995
150.116.138.187,4,4,0,297.64,3.08,TPE,11211
36.232.71.194,4,4,0,86.41,2.82,KHH,8443
118.161.133.74,4,4,0,98.4,2.71,TPE,32768
111.253.201.169,4,4,0,84.73,2.53,KHH,8443
182.155.100.232,4,4,0,353.35,2.34,TPE,25448
122.121.166.65,4,4,0,97.13,2.31,TPE,16000
36.237.198.145,4,4,0,106.58,1.76,KHH,10443
114.42.71.116,4,4,0,91.98,1.37,KHH,11300
114.36.52.9,4,4,0,90.64,1.36,TPE,10002
60.248.139.106,4,4,0,110.01,0.82,KHH,18081
61.30.129.171,4,4,0,284.33,0.69,TPE,19150
165.154.226.214,4,4,0,209.29,0.66,TPE,27017
123.205.124.131,4,4,0,297.73,0.58,TPE,34599
114.26.205.126,4,4,0,112.15,0.42,KHH,10002
36.237.194.153,4,4,0,98.44,0.42,KHH,10000
114.27.136.153,4,4,0,97.85,0.42,KHH,32400
45.129.78.143,4,4,0,226.46,0.37,FRA,8443
45.81.35.223,4,4,0,270.79,0.16,AMS,443
103.137.63.227,4,4,0,156.53,0.11,TPE,8443
203.69.248.40,4,4,0,83.73,25.65,KHH,16000
220.128.110.108,4,4,0,54.23,25.65,TPE,43
203.69.248.40,4,4,0,80.65,25.3,KHH,16000
203.69.248.40,4,4,0,75.69,21.28,KHH,16000
180.214.180.226,4,4,0,52.81,8.04,TPE,444
114.32.9.249,4,4,0,50.3,1.66,TPE,16443
60.248.139.106,4,4,0,89.56,0.83,KHH,23281
60.248.139.106,4,4,0,95.02,0.82,KHH,23281
114.32.9.249,4,4,0,64.61,0.8,TPE,16443
60.248.139.106,4,4,0,92.4,0.8,KHH,23281
165.154.226.214,4,4,0,143.78,0.79,TPE,27017
60.248.139.106,4,4,0,96.71,0.79,KHH,23281
60.248.139.106,4,4,0,98.51,0.76,KHH,23281
60.248.139.106,4,4,0,87.5,0.74,KHH,23281
60.248.139.106,4,4,0,96.22,0.73,KHH,23281
IP地址,已发送,已接收,丢包率,平均延迟,下载速度（MB/s）,地区码,端口
209.237.135.93,4,4,0,327.61,40.55,ATL,443
139.64.235.193,4,4,0,264.88,40.46,LAX,2087
192.206.179.203,4,4,0,232,38.68,SJC,2096
166.62.105.83,4,4,0,245.13,38.49,SJC,443
69.166.235.237,4,4,0,244.31,38.01,SJC,8443
154.92.9.217,4,4,0,269.29,36.69,LAX,443
154.194.0.208,4,4,0,241.22,35.5,SJC,443
154.218.15.223,4,4,0,268.13,34.88,LAX,443
139.64.235.189,4,4,0,268.24,34.81,LAX,2087
154.92.9.210,4,4,0,272.01,34.76,LAX,443
50.62.175.38,4,4,0,228.37,34.55,SJC,443
50.62.89.98,4,4,0,221.34,33.12,SJC,2096
154.194.0.151,4,4,0,236.03,32.86,SJC,443
50.62.89.124,4,4,0,235.71,32.62,SJC,2096
45.40.146.27,4,4,0,235.18,31.87,SJC,443
104.207.148.215,4,4,0,217.75,31.76,SJC,8080
154.92.9.146,4,4,0,260.94,31.64,LAX,443
92.53.188.194,4,4,0,266.2,31.24,LAX,443
45.40.150.160,4,4,0,245.27,31.13,SJC,443
144.202.126.54,4,4,0,374.68,31.08,LAX,443
154.92.9.114,4,4,0,268.34,30.98,LAX,443
154.194.0.185,4,4,0,234.68,30.76,SJC,443
107.173.181.236,4,4,0,226.68,30.65,SEA,7700
50.62.89.126,4,4,0,241.56,30.61,SJC,2096
50.62.173.135,4,4,0,224.15,30.55,SJC,443
154.92.9.188,4,4,0,266.91,30.48,LAX,443
92.53.190.116,4,4,0,261.09,30.05,LAX,443
104.207.159.165,4,4,0,308.73,29.57,SEA,8088
92.53.190.238,4,4,0,268.01,29.55,LAX,443
92.53.189.46,4,4,0,265.81,29.39,LAX,443
149.28.92.56,4,4,0,297.71,29.21,LAX,443
166.62.105.66,4,4,0,228.15,28.7,SJC,443
192.169.223.68,4,4,0,236.71,28.63,SJC,443
162.120.94.82,4,4,0,266.54,28.53,LAX,443
154.92.9.135,4,4,0,265.74,28.5,LAX,443
154.92.9.136,4,4,0,268.8,28,LAX,443
154.92.9.191,4,4,0,268.8,27.94,LAX,443
89.117.112.183,4,4,0,258.95,27.69,LAX,8443
43.130.134.123,4,4,0,331.38,27.05,IAD,65001
45.40.150.175,4,4,0,242.72,26.89,SJC,443
77.110.109.7,4,4,0,301.23,26.75,ATL,443
154.194.0.106,4,4,0,238.35,26.67,SJC,443
170.114.45.158,4,4,0,265.88,25.29,LAX,8443
23.227.193.153,4,4,0,250.35,25.22,ORD,443
160.153.1.114,4,4,0,245.01,25.11,SJC,443
50.62.89.101,4,4,0,224.95,25.08,SJC,2096
160.153.0.140,4,4,0,264.39,25.02,LAX,443
216.24.57.1,4,4,0,270.13,24.61,LAX,443
107.174.121.122,4,4,0,336.93,24.5,DFW,443
192.206.179.241,4,4,0,245.77,24.37,SJC,2096
154.194.0.159,4,4,0,234.55,23.76,SJC,443
166.62.106.186,4,4,0,230.85,23.62,SJC,443
95.164.87.35,4,4,0,232.27,23.52,AMS,8443
198.202.24.231,4,4,0,244.85,23.25,SJC,443
157.245.215.195,4,4,0,292.42,22.99,EWR,8443
198.23.150.223,4,4,0,325.32,22.8,BUF,443
144.202.28.122,4,4,0,341.77,22.08,ATL,8443
155.138.217.97,4,4,0,290.82,22.01,ATL,8443
154.21.90.8,4,4,0,201.8,21.41,LAX,2443
50.62.173.208,4,4,0,240.88,20.97,SJC,443
77.110.124.132,4,4,0,363.08,20.63,ATL,443
154.194.0.44,4,4,0,227.23,20.47,SJC,443
74.211.102.111,4,4,0,198.41,20.2,LAX,443
72.167.230.135,4,4,0,240.09,20.17,SJC,443
18.222.50.18,4,4,0,288.12,20.02,CMH,443
192.206.179.225,4,4,0,241.64,19.85,SJC,2096
143.20.213.237,4,4,0,245.29,19.8,FRA,8443
155.138.238.22,4,4,0,334.63,19.77,ATL,8443
66.135.4.222,4,4,0,289.88,19.74,EWR,8443
148.135.68.228,4,4,0,252.79,19.53,LAX,2053
104.168.87.155,4,4,0,223.95,19.42,LAX,3306
104.168.87.155,4,4,0,228.42,19.34,LAX,3306
154.218.15.230,4,4,0,269.32,19.31,LAX,443
154.92.9.171,4,4,0,266.31,19.26,LAX,443
64.44.86.208,4,4,0,232.34,19.26,DEN,12312
143.20.213.97,4,4,0,237.33,19.23,FRA,8443
67.226.221.64,4,4,0,203.28,19.13,SJC,80
170.114.45.172,4,4,0,271.99,19.11,LAX,8443
50.62.89.115,4,4,0,237.89,19.05,SJC,2096
92.53.189.19,4,4,0,262.1,19.03,LAX,443
143.20.213.146,4,4,0,318.09,18.85,FRA,8443
74.48.89.211,4,3,0.25,285.78,18.81,LAX,443
152.70.113.150,4,4,0,212.68,18.69,SJC,52125
170.114.45.186,4,4,0,268.02,18.46,LAX,8443
139.64.235.226,4,4,0,272.33,18.45,LAX,2087
192.206.179.84,4,4,0,229.66,18.22,SJC,443
143.20.213.86,4,4,0,231.64,18.16,FRA,8443
143.20.213.85,4,4,0,245.01,18.16,FRA,8443
148.135.76.112,4,4,0,266.3,18.15,LAX,443
143.20.213.19,4,4,0,243.87,18.08,FRA,8443
104.168.102.121,4,4,0,272.46,17.96,SJC,2053
143.20.213.206,4,4,0,241.8,17.91,FRA,8443
209.135.171.209,4,4,0,253.62,17.88,DFW,443
143.20.213.195,4,4,0,252.42,17.87,FRA,8443
143.20.213.59,4,4,0,249.28,17.76,FRA,8443
107.172.180.73,4,4,0,271,17.67,LAX,3306
172.93.46.36,4,4,0,225.83,17.66,LAX,8443
143.20.213.193,4,4,0,296.02,17.6,FRA,8443
173.249.210.53,4,4,0,228.71,17.42,SJC,17750
67.226.221.104,4,4,0,208.99,17.34,SJC,443
67.226.221.102,4,4,0,231.34,17.28,SJC,443
143.20.213.14,4,4,0,235.6,17.25,FRA,8443
143.20.236.49,4,4,0,252.25,17.21,AMS,8443
143.20.213.18,4,4,0,246.25,17.19,FRA,8443
46.21.159.253,4,4,0,239.96,17.19,LAX,8443
193.46.217.173,4,4,0,217.78,17.18,SJC,2053
85.209.195.61,4,4,0,217.24,17.1,FRA,2053
143.20.213.105,4,4,0,235.1,17.1,FRA,8443
207.246.94.121,4,4,0,310.23,17.02,EWR,443
143.20.213.84,4,4,0,288.22,16.98,FRA,8443
67.226.221.104,4,4,0,210.07,16.98,SJC,443
143.20.236.150,4,4,0,269.28,16.94,AMS,8443
143.20.236.86,4,4,0,264.61,16.9,AMS,8443
204.110.220.245,4,4,0,246.3,16.88,SJC,80
143.20.236.173,4,4,0,280.91,16.87,AMS,8443
74.48.81.93,4,4,0,250.05,16.85,LAX,443
137.184.122.138,4,4,0,220.24,16.8,SJC,443
67.226.221.100,4,4,0,234.25,16.74,SJC,80
143.20.213.185,4,4,0,240.65,16.74,FRA,8443
85.209.195.61,4,4,0,273.34,16.69,FRA,2053
143.20.236.184,4,4,0,264.33,16.69,AMS,8443
143.20.236.50,4,4,0,268.9,16.64,AMS,8443
143.20.213.225,4,4,0,266.28,16.62,FRA,8443
143.20.236.203,4,4,0,289.91,16.62,AMS,8443
143.20.236.109,4,4,0,244.15,16.59,AMS,8443
143.20.213.184,4,4,0,256.87,16.59,FRA,8443
148.135.94.61,4,4,0,204.08,16.58,LAX,443
146.235.229.194,4,4,0,274.89,16.5,SJC,7777
138.2.235.193,4,4,0,224.34,16.5,SJC,443
143.20.236.90,4,4,0,240.53,16.46,AMS,8443
143.20.236.121,4,4,0,253.12,16.44,AMS,8443
143.20.236.96,4,4,0,289.64,16.35,AMS,8443
143.20.213.162,4,4,0,262.71,16.32,FRA,8443
144.168.61.31,4,4,0,236.59,16.31,LAX,443
204.110.220.3,4,4,0,249.26,16.28,SJC,80
143.20.213.135,4,4,0,251.9,16.27,FRA,8443
139.64.235.248,4,4,0,264.36,16.25,LAX,2087
143.20.213.154,4,4,0,246.83,16.25,FRA,8443
104.225.153.70,4,4,0,225.58,16.23,LAX,443
5.78.92.27,4,4,0,262.92,16.22,PDX,8443
143.20.213.246,4,4,0,285.52,16.14,FRA,8443
143.20.213.112,4,4,0,243.7,16.14,FRA,8443
143.20.236.36,4,4,0,267.53,16.14,AMS,8443
154.218.15.237,4,4,0,262.76,16.13,LAX,443
45.158.127.48,4,4,0,274.46,16.1,LAX,443
143.20.213.22,4,4,0,246.71,16.1,FRA,8443
143.20.213.88,4,4,0,231.47,16.08,FRA,8443
44.246.4.70,4,4,0,256.83,16.08,PDX,443
143.20.213.136,4,4,0,261.76,16.05,FRA,8443
143.20.213.102,4,4,0,259.64,16.04,FRA,8443
74.48.66.211,4,4,0,234.45,16.03,LAX,443
54.153.59.106,4,4,0,210.95,16.02,SJC,80
143.20.236.124,4,4,0,256.3,16,AMS,8443
74.48.142.15,4,4,0,229.68,15.97,LAX,6061
143.20.236.130,4,4,0,259.22,15.96,AMS,8443
142.171.156.141,4,4,0,235.29,15.95,LAX,21182
192.3.251.89,4,4,0,253.02,15.88,SEA,443
198.202.24.235,4,4,0,230.08,15.87,SJC,443
143.20.213.9,4,4,0,253,15.87,FRA,8443
143.20.213.77,4,4,0,242.9,15.85,FRA,8443
143.20.213.141,4,4,0,230.79,15.83,FRA,8443
143.20.213.116,4,4,0,252.8,15.82,FRA,8443
143.20.236.122,4,4,0,256.73,15.81,AMS,8443
143.20.213.240,4,4,0,241.84,15.8,FRA,8443
143.20.236.103,4,4,0,256.98,15.78,AMS,8443
143.20.236.38,4,4,0,250.48,15.75,AMS,8443
74.208.150.213,4,4,0,368.34,15.74,MCI,443
132.226.119.111,4,4,0,254.28,15.73,LAX,24361
143.20.236.199,4,4,0,248.61,15.73,AMS,8443
23.94.43.51,4,4,0,243.56,15.7,SEA,443
143.20.236.127,4,4,0,246.34,15.64,AMS,8443
143.20.213.205,4,4,0,272.83,15.57,FRA,8443
165.1.65.220,4,4,0,257.36,15.56,SJC,55200
143.20.213.239,4,4,0,265.76,15.53,FRA,8443
143.20.236.102,4,4,0,258.32,15.51,AMS,8443
143.20.213.26,4,4,0,228.68,15.5,FRA,8443
74.48.141.167,4,4,0,272.89,15.49,LAX,8443
143.20.236.186,4,4,0,242.73,15.46,AMS,8443
152.70.143.65,4,4,0,261.29,15.46,LAX,2053
143.20.213.120,4,4,0,270.62,15.46,FRA,8443
45.78.1.88,4,4,0,233.47,15.43,LAX,443
143.20.213.29,4,4,0,243.46,15.42,FRA,8443
143.20.236.131,4,4,0,246.48,15.4,AMS,8443
